STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Arunachal Pradesh,Upper Subansiri,Limeking
Arunachal Pradesh,Upper Subansiri,Nacho
Arunachal Pradesh,Upper Subansiri,Siyum
Arunachal Pradesh,Upper Subansiri,Taliha
Arunachal Pradesh,Upper Subansiri,Payeng
Arunachal Pradesh,Upper Subansiri,Giba
Arunachal Pradesh,Upper Subansiri,Chetam (Peer Yapu
Arunachal Pradesh,Upper Subansiri,Daporijo
Arunachal Pradesh,Upper Subansiri,Puchi Geko
Arunachal Pradesh,Upper Subansiri,Dumporijo
Arunachal Pradesh,Upper Subansiri,Gussar
Arunachal Pradesh,Upper Subansiri,Gite-Ripa
Arunachal Pradesh,Upper Subansiri,Baririjo
Arunachal Pradesh,Upper Subansiri,Maro
Arunachal Pradesh,West Siang,West Siang
Arunachal Pradesh,West Siang,Mechuka
Arunachal Pradesh,West Siang,Monigong
Arunachal Pradesh,West Siang,Pidi
Arunachal Pradesh,West Siang,Payum
Arunachal Pradesh,West Siang,Tato
Arunachal Pradesh,West Siang,Kaying
Arunachal Pradesh,West Siang,Darak
Arunachal Pradesh,West Siang,Kamba
Arunachal Pradesh,West Siang,Rumgong
Arunachal Pradesh,West Siang,Jomlo Mobuk
Arunachal Pradesh,West Siang,Liromoba
Arunachal Pradesh,West Siang,Yomcha
Arunachal Pradesh,West Siang,Aalo
Arunachal Pradesh,West Siang,Tirbin
Arunachal Pradesh,West Siang,Basar
Arunachal Pradesh,West Siang,Daring
Arunachal Pradesh,West Siang,Gensi
Arunachal Pradesh,West Siang,Sibe
Arunachal Pradesh,West Siang,Likabali
Arunachal Pradesh,West Siang,Kangku
Arunachal Pradesh,West Siang,Bagra
Arunachal Pradesh,East Siang,East Siang
Arunachal Pradesh,East Siang,Boleng
Arunachal Pradesh,East Siang,Riga
Arunachal Pradesh,East Siang,Pangin
Arunachal Pradesh,East Siang,Kebang
Arunachal Pradesh,East Siang,Rebo-Perging
Arunachal Pradesh,East Siang,Koyu
Arunachal Pradesh,East Siang,Kora
Arunachal Pradesh,East Siang,Nari
Arunachal Pradesh,East Siang,New Seren
Arunachal Pradesh,East Siang,Bila
Arunachal Pradesh,East Siang,Ruksin
Arunachal Pradesh,East Siang,Sille-Oyan
Arunachal Pradesh,East Siang,Pasigha
Arunachal Pradesh,East Siang,Mebo
Arunachal Pradesh,East Siang,Namsing
Arunachal Pradesh,Upper Siang,Upper Siang
Arunachal Pradesh,Upper Siang,Tuting
Arunachal Pradesh,Upper Siang,Migging
Arunachal Pradesh,Upper Siang,Palling
Arunachal Pradesh,Upper Siang,Gelling
Arunachal Pradesh,Upper Siang,Singa
Arunachal Pradesh,Upper Siang,Yingkiong
Arunachal Pradesh,Upper Siang,Jengging
Arunachal Pradesh,Upper Siang,Geku
Arunachal Pradesh,Upper Siang,Mariyang
Arunachal Pradesh,Upper Siang,Mopom ( Adipasi
Arunachal Pradesh,Upper Siang,Katan
Arunachal Pradesh,Changlang,Changlang
Arunachal Pradesh,Changlang,Khimiyong
Arunachal Pradesh,Changlang,Yatdam
Arunachal Pradesh,Changlang,Namtok
Arunachal Pradesh,Changlang,Manmao
Arunachal Pradesh,Changlang,Renuk
Arunachal Pradesh,Changlang,Lyngok-Longtoi
Arunachal Pradesh,Changlang,Nampong
Arunachal Pradesh,Changlang,Tikhak Rima Putok
Arunachal Pradesh,Changlang,Jairampur
Arunachal Pradesh,Changlang,Vijoynagar
Arunachal Pradesh,Changlang,Miao
Arunachal Pradesh,Changlang,Kharsang
Arunachal Pradesh,Changlang,Diyun
Arunachal Pradesh,Changlang,Bordumsa
Arunachal Pradesh,Tirap,Tirap
Arunachal Pradesh,Tirap,Namsang
Arunachal Pradesh,Tirap,Soha
Arunachal Pradesh,Tirap,Khonsa
Arunachal Pradesh,Tirap,Dadam
Arunachal Pradesh,Tirap,Kanubari
Arunachal Pradesh,Tirap,Lawnu
Arunachal Pradesh,Tirap,Longding
Arunachal Pradesh,Tirap,Pumao
Arunachal Pradesh,Tirap,Pangchao
Arunachal Pradesh,Tirap,Wakka
Arunachal Pradesh,Tirap,Laju
Arunachal Pradesh,Lower Subansiri,Lower Subansiri
Arunachal Pradesh,Lower Subansiri,Ziro (Sadar
Arunachal Pradesh,Lower Subansiri,Old Ziro
Arunachal Pradesh,Lower Subansiri,Yachuli
Arunachal Pradesh,Lower Subansiri,Yazali
Arunachal Pradesh,Lower Subansiri,Pistana
Arunachal Pradesh,Lower Subansiri,Kamporijo
Arunachal Pradesh,Lower Subansiri,Dollungmukh
Arunachal Pradesh,Lower Subansiri,Raga
Arunachal Pradesh,Kurung Kumey,Kurung Kumey
Arunachal Pradesh,Kurung Kumey,Palin
Arunachal Pradesh,Kurung Kumey,Yangte
Arunachal Pradesh,Kurung Kumey,Sangram
Arunachal Pradesh,Kurung Kumey,Nyapin
Arunachal Pradesh,Kurung Kumey,Phassang
Arunachal Pradesh,Kurung Kumey,Koloriang
Arunachal Pradesh,Kurung Kumey,Chambang
Arunachal Pradesh,Kurung Kumey,Gangte
Arunachal Pradesh,Kurung Kumey,Tarak-Lengdi
Arunachal Pradesh,Kurung Kumey,Sarli
Arunachal Pradesh,Kurung Kumey,Parsi-Parlo
Arunachal Pradesh,Kurung Kumey,Damin
Arunachal Pradesh,Kurung Kumey,Longding Koling (Pipsorang
Arunachal Pradesh,Kurung Kumey,Tali
Arunachal Pradesh,Dibang Valley,Dibang Valley
Arunachal Pradesh,Dibang Valley,Mipi
Arunachal Pradesh,Dibang Valley,Anini
Arunachal Pradesh,Dibang Valley,Etalin
Arunachal Pradesh,Dibang Valley,Anelih
Arunachal Pradesh,Dibang Valley,Kronli (Arzoo circle
Arunachal Pradesh,Lower Dibang Valley,Lower Dibang Valley
Arunachal Pradesh,Lower Dibang Valley,Hunli
Arunachal Pradesh,Lower Dibang Valley,Desali
Arunachal Pradesh,Lower Dibang Valley,Roing
Arunachal Pradesh,Lower Dibang Valley,Dambuk
Arunachal Pradesh,Lower Dibang Valley,Tinali ( Paglam
Arunachal Pradesh,Lower Dibang Valley,Koronu
Arunachal Pradesh,Lohit,Lohi
Arunachal Pradesh,Lohit,Sunpura
Arunachal Pradesh,Lohit,Tezu
Arunachal Pradesh,Lohit,Wakro
Arunachal Pradesh,Lohit,Chongkham
Arunachal Pradesh,Lohit,Namsai
Arunachal Pradesh,Lohit,Lathao
Arunachal Pradesh,Lohit,Piyong
Arunachal Pradesh,Lohit,Lekang (Mahadevpur
Arunachal Pradesh,Anjaw,Anjaw
Arunachal Pradesh,Anjaw,Hayuliang
Arunachal Pradesh,Anjaw,Manchal
Arunachal Pradesh,Anjaw,Goiliang
Arunachal Pradesh,Anjaw,Chaglagam
Arunachal Pradesh,Anjaw,Metengliang
Arunachal Pradesh,Anjaw,Kibithoo
Arunachal Pradesh,Anjaw,Walong
Arunachal Pradesh,Anjaw,Hawai
