STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Andhra Pradesh,Karimnagar,Odela
Andhra Pradesh,Karimnagar,Manakondur
Andhra Pradesh,Karimnagar,Boinpalle
Andhra Pradesh,Karimnagar,Vemulawada
Andhra Pradesh,Karimnagar,Konaraopeta
Andhra Pradesh,Karimnagar,Yellareddipe
Andhra Pradesh,Karimnagar,Gambhiraope
Andhra Pradesh,Karimnagar,Mustabad
Andhra Pradesh,Karimnagar,Sircilla
Andhra Pradesh,Karimnagar,Ellanthakunta
Andhra Pradesh,Karimnagar,Bejjanki
Andhra Pradesh,Karimnagar,Timmapur (LMD Colony
Andhra Pradesh,Karimnagar,Veenavanka
Andhra Pradesh,Karimnagar,Jammikunta
Andhra Pradesh,Karimnagar,Shankarapatnam
Andhra Pradesh,Karimnagar,Chigurumamidi
Andhra Pradesh,Karimnagar,Koheda
Andhra Pradesh,Karimnagar,Husnabad
Andhra Pradesh,Karimnagar,Saidapur
Andhra Pradesh,Karimnagar,Huzurabad
Andhra Pradesh,Karimnagar,Kamalapur
Andhra Pradesh,Karimnagar,Bheemadevarpalle
Andhra Pradesh,Karimnagar,Elkathurthi
Andhra Pradesh,Medak,Medak
Andhra Pradesh,Medak,Kangti
Andhra Pradesh,Medak,Manoor
Andhra Pradesh,Medak,Narayankhed
Andhra Pradesh,Medak,Kalher
Andhra Pradesh,Medak,Shankarampet (A
Andhra Pradesh,Medak,Papannape
Andhra Pradesh,Medak,Ramayampe
Andhra Pradesh,Medak,Dubbak
Andhra Pradesh,Medak,Siddipe
Andhra Pradesh,Medak,Chinnakodur
Andhra Pradesh,Medak,Nangnoor
Andhra Pradesh,Medak,Kondapak
Andhra Pradesh,Medak,Thoguta
Andhra Pradesh,Medak,Mirdoddi
Andhra Pradesh,Medak,Doultabad
Andhra Pradesh,Medak,Chegunta
Andhra Pradesh,Medak,Shankarampet (R
Andhra Pradesh,Medak,Kulcharam
Andhra Pradesh,Medak,Tekmal
Andhra Pradesh,Medak,Alladurg
Andhra Pradesh,Medak,Regode
Andhra Pradesh,Medak,Raikode
Andhra Pradesh,Medak,Nyalkal
Andhra Pradesh,Medak,Zahirabad
Andhra Pradesh,Medak,Kohir
Andhra Pradesh,Medak,Jharasangam
Andhra Pradesh,Medak,Munpalle
Andhra Pradesh,Medak,Pulkal
Andhra Pradesh,Medak,Andole
Andhra Pradesh,Medak,Kowdipalle
Andhra Pradesh,Medak,Yeldurthy
Andhra Pradesh,Medak,Tupran
Andhra Pradesh,Medak,Gajwel
Andhra Pradesh,Medak,Jagdevpur
Andhra Pradesh,Medak,Wargal
Andhra Pradesh,Medak,Mulug
Andhra Pradesh,Medak,Shivampe
Andhra Pradesh,Medak,Narsapur
Andhra Pradesh,Medak,Hathnoora
Andhra Pradesh,Medak,Sadasivpe
Andhra Pradesh,Medak,Kondapur
Andhra Pradesh,Medak,Sangareddy
Andhra Pradesh,Medak,Jinnaram
Andhra Pradesh,Medak,Patancheru
Andhra Pradesh,Medak,Ramachandrapuram
Andhra Pradesh,Hyderabad,Hyderabad
Andhra Pradesh,Hyderabad,Shaikpe
Andhra Pradesh,Hyderabad,Ameerpe
Andhra Pradesh,Hyderabad,Secunderabad
Andhra Pradesh,Hyderabad,Tirumalagiri
Andhra Pradesh,Hyderabad,Maredpalle
Andhra Pradesh,Hyderabad,Musheerabad
Andhra Pradesh,Hyderabad,Amberpe
Andhra Pradesh,Hyderabad,Himayathnagar
Andhra Pradesh,Hyderabad,Nampally
Andhra Pradesh,Hyderabad,Khairatabad
Andhra Pradesh,Hyderabad,Asifnagar
Andhra Pradesh,Hyderabad,Golconda
Andhra Pradesh,Hyderabad,Bahadurpura
Andhra Pradesh,Hyderabad,Bandlaguda
Andhra Pradesh,Hyderabad,Charminar
Andhra Pradesh,Hyderabad,Saidabad
Andhra Pradesh,Rangareddy,Rangareddy
Andhra Pradesh,Rangareddy,Marpalle
Andhra Pradesh,Rangareddy,Mominpe
Andhra Pradesh,Rangareddy,Nawabpe
Andhra Pradesh,Rangareddy,Shankarpalle
Andhra Pradesh,Rangareddy,Serilingampally
Andhra Pradesh,Rangareddy,Balanagar
Andhra Pradesh,Rangareddy,Qutubullapur
Andhra Pradesh,Rangareddy,Medchal
Andhra Pradesh,Rangareddy,Shamirpe
Andhra Pradesh,Rangareddy,Malkajgiri
Andhra Pradesh,Rangareddy,Keesara
Andhra Pradesh,Rangareddy,Ghatkesar
Andhra Pradesh,Rangareddy,Uppal
Andhra Pradesh,Rangareddy,Hayathnagar
Andhra Pradesh,Rangareddy,Saroornagar
Andhra Pradesh,Rangareddy,Rajendranagar
Andhra Pradesh,Rangareddy,Moinabad
Andhra Pradesh,Rangareddy,Chevella
Andhra Pradesh,Rangareddy,Vicarabad
Andhra Pradesh,Rangareddy,Dharur
Andhra Pradesh,Rangareddy,Bantwaram
Andhra Pradesh,Rangareddy,Peddemul
Andhra Pradesh,Rangareddy,Tandur
Andhra Pradesh,Rangareddy,Basheerabad
Andhra Pradesh,Rangareddy,Yelal
Andhra Pradesh,Rangareddy,Doma
Andhra Pradesh,Rangareddy,Gandeed
Andhra Pradesh,Rangareddy,Kulkacharla
Andhra Pradesh,Rangareddy,Pargi
Andhra Pradesh,Rangareddy,Pudur
Andhra Pradesh,Rangareddy,Shabad
Andhra Pradesh,Rangareddy,Shamshabad
Andhra Pradesh,Rangareddy,Maheswaram
Andhra Pradesh,Rangareddy,Kandukur
Andhra Pradesh,Rangareddy,Ibrahimpatnam
Andhra Pradesh,Rangareddy,Manchal
Andhra Pradesh,Rangareddy,Yacharam
Andhra Pradesh,Mahbubnagar,Mahbubnagar
Andhra Pradesh,Mahbubnagar,Kodangal
Andhra Pradesh,Mahbubnagar,Bomraspe
Andhra Pradesh,Mahbubnagar,Kosgi
Andhra Pradesh,Mahbubnagar,Doulathabad
Andhra Pradesh,Mahbubnagar,Damaragidda
Andhra Pradesh,Mahbubnagar,Maddur
Andhra Pradesh,Mahbubnagar,Hanwada
Andhra Pradesh,Mahbubnagar,Nawabpe
Andhra Pradesh,Mahbubnagar,Balanagar
Andhra Pradesh,Mahbubnagar,Kondurg
Andhra Pradesh,Mahbubnagar,Farooqnagar
Andhra Pradesh,Mahbubnagar,Kothur
Andhra Pradesh,Mahbubnagar,Keshampe
Andhra Pradesh,Mahbubnagar,Talakondapalle
Andhra Pradesh,Mahbubnagar,Amangal
Andhra Pradesh,Mahbubnagar,Madgul
Andhra Pradesh,Mahbubnagar,Veldanda
Andhra Pradesh,Mahbubnagar,Midjil
Andhra Pradesh,Mahbubnagar,Jadcherla
Andhra Pradesh,Mahbubnagar,Koilkonda
Andhra Pradesh,Mahbubnagar,Narayanpe
Andhra Pradesh,Mahbubnagar,Utkoor
Andhra Pradesh,Mahbubnagar,Dhanwada
Andhra Pradesh,Mahbubnagar,Devarkadra
Andhra Pradesh,Mahbubnagar,Bhoothpur
Andhra Pradesh,Mahbubnagar,Thimmajipe
Andhra Pradesh,Mahbubnagar,Kalwakurthy
Andhra Pradesh,Mahbubnagar,Vangoor
Andhra Pradesh,Mahbubnagar,Amrabad
Andhra Pradesh,Mahbubnagar,Achampe
Andhra Pradesh,Mahbubnagar,Uppununthala
Andhra Pradesh,Mahbubnagar,Telkapalle
Andhra Pradesh,Mahbubnagar,Tadoor
Andhra Pradesh,Mahbubnagar,Nagarkurnool
Andhra Pradesh,Mahbubnagar,Bijinapalle
Andhra Pradesh,Mahbubnagar,Ghanpur
Andhra Pradesh,Mahbubnagar,Addakal
Andhra Pradesh,Mahbubnagar,Chinnachintakunta
Andhra Pradesh,Mahbubnagar,Narva
Andhra Pradesh,Mahbubnagar,Makthal
Andhra Pradesh,Mahbubnagar,Maganoor
Andhra Pradesh,Mahbubnagar,Dharur
Andhra Pradesh,Mahbubnagar,Atmakur
Andhra Pradesh,Mahbubnagar,Kothakota
Andhra Pradesh,Mahbubnagar,Peddamandadi
Andhra Pradesh,Mahbubnagar,Wanaparthy
Andhra Pradesh,Mahbubnagar,Gopalpeta
Andhra Pradesh,Mahbubnagar,Balmoor
Andhra Pradesh,Mahbubnagar,Lingal
Andhra Pradesh,Mahbubnagar,Peddakothapalle
Andhra Pradesh,Mahbubnagar,Kodair
Andhra Pradesh,Mahbubnagar,Pangal
Andhra Pradesh,Mahbubnagar,Pebbair
Andhra Pradesh,Mahbubnagar,Gadwal
Andhra Pradesh,Mahbubnagar,Maldakal
Andhra Pradesh,Mahbubnagar,Ghattu
Andhra Pradesh,Mahbubnagar,Ieej
Andhra Pradesh,Mahbubnagar,Itikyal
Andhra Pradesh,Mahbubnagar,Veepangandla
Andhra Pradesh,Mahbubnagar,Kollapur
Andhra Pradesh,Mahbubnagar,Waddepalle
Andhra Pradesh,Mahbubnagar,Manopad
Andhra Pradesh,Mahbubnagar,Alampur
Andhra Pradesh,Nalgonda,Nalgonda
Andhra Pradesh,Nalgonda,Bommalaramaram
Andhra Pradesh,Nalgonda,M.Turkapalle
Andhra Pradesh,Nalgonda,Rajape
Andhra Pradesh,Nalgonda,Yadagirigutta
Andhra Pradesh,Nalgonda,Alair
Andhra Pradesh,Nalgonda,Gundala
Andhra Pradesh,Nalgonda,Thirumalgiri
Andhra Pradesh,Nalgonda,Thungathurthi
Andhra Pradesh,Nalgonda,Nuthankal
Andhra Pradesh,Nalgonda,Atmakur (S
Andhra Pradesh,Nalgonda,Jaji Reddi Gudem
Andhra Pradesh,Nalgonda,Sali Gouraram
Andhra Pradesh,Nalgonda,Mothkur
Andhra Pradesh,Nalgonda,Atmakur (M
Andhra Pradesh,Nalgonda,Valigonda
Andhra Pradesh,Nalgonda,Bhongir
Andhra Pradesh,Nalgonda,Bibinagar
Andhra Pradesh,Nalgonda,Pochampalle
Andhra Pradesh,Nalgonda,Choutuppal
Andhra Pradesh,Nalgonda,Ramannapeta
Andhra Pradesh,Nalgonda,Chityala
Andhra Pradesh,Nalgonda,Narketpalle
Andhra Pradesh,Nalgonda,Kattangoor
Andhra Pradesh,Nalgonda,Nakrekal
Andhra Pradesh,Nalgonda,Kethe Palle
Andhra Pradesh,Nalgonda,Suryape
Andhra Pradesh,Nalgonda,Chivvemla
Andhra Pradesh,Nalgonda,Mothey
Andhra Pradesh,Nalgonda,Nadigudem
Andhra Pradesh,Nalgonda,Munagala
Andhra Pradesh,Nalgonda,Penpahad
Andhra Pradesh,Nalgonda,Vemulapalle
Andhra Pradesh,Nalgonda,Thipparthi
Andhra Pradesh,Nalgonda,Munugode
Andhra Pradesh,Nalgonda,Narayanapur
Andhra Pradesh,Nalgonda,Marriguda
Andhra Pradesh,Nalgonda,Chintha Palle
Andhra Pradesh,Nalgonda,Gundla Palle
Andhra Pradesh,Nalgonda,Chandam Pe
Andhra Pradesh,Nalgonda,Devarakonda
Andhra Pradesh,Nalgonda,Nampalle
Andhra Pradesh,Nalgonda,Chandur
Andhra Pradesh,Nalgonda,Kangal
Andhra Pradesh,Nalgonda,Gurrampode
Andhra Pradesh,Nalgonda,Pedda Adiserla Palle
Andhra Pradesh,Nalgonda,Peddavoora
Andhra Pradesh,Nalgonda,Anumula
Andhra Pradesh,Nalgonda,Nidamanur
Andhra Pradesh,Nalgonda,Thripuraram
Andhra Pradesh,Nalgonda,Dameracherla
Andhra Pradesh,Nalgonda,Miryalaguda
Andhra Pradesh,Nalgonda,Neredcherla
Andhra Pradesh,Nalgonda,Garide Palle
Andhra Pradesh,Nalgonda,Chilkur
Andhra Pradesh,Nalgonda,Kodad
Andhra Pradesh,Nalgonda,Huzurnagar
Andhra Pradesh,Nalgonda,Mattam Palle
Andhra Pradesh,Nalgonda,Mella Cheruvu
Andhra Pradesh,Warangal,Warangal
Andhra Pradesh,Warangal,Cherial
Andhra Pradesh,Warangal,Maddur
Andhra Pradesh,Warangal,Bachannape
Andhra Pradesh,Warangal,Narmetta
Andhra Pradesh,Warangal,Ghanpur (Station
Andhra Pradesh,Warangal,Dharmasagar
Andhra Pradesh,Warangal,Hasanparthy
Andhra Pradesh,Warangal,Parkal
Andhra Pradesh,Warangal,Mogullapalle
Andhra Pradesh,Warangal,Chityal
Andhra Pradesh,Warangal,Bhupalpalle
Andhra Pradesh,Warangal,Ghanpur (Mulug
Andhra Pradesh,Warangal,Venkatapur
Andhra Pradesh,Warangal,Eturnagaram
Andhra Pradesh,Warangal,Mangape
Andhra Pradesh,Warangal,Tadvai
Andhra Pradesh,Warangal,Govindaraope
Andhra Pradesh,Warangal,Mulug
Andhra Pradesh,Warangal,Regonda
Andhra Pradesh,Warangal,Shayampe
Andhra Pradesh,Warangal,Nallabelly
Andhra Pradesh,Warangal,Duggondi
Andhra Pradesh,Warangal,Atmakur
Andhra Pradesh,Warangal,Hanamkonda
Andhra Pradesh,Warangal,Zaffergadh
Andhra Pradesh,Warangal,Palakurthi
Andhra Pradesh,Warangal,Raghunathpalle
Andhra Pradesh,Warangal,Jangaon
Andhra Pradesh,Warangal,Lingalaghanpur
Andhra Pradesh,Warangal,Devaruppula
Andhra Pradesh,Warangal,Kodakandla
Andhra Pradesh,Warangal,Raiparthy
Andhra Pradesh,Warangal,Wardhannape
Andhra Pradesh,Warangal,Sangam
Andhra Pradesh,Warangal,Geesugonda
Andhra Pradesh,Warangal,Narsampe
Andhra Pradesh,Warangal,Khanapur
Andhra Pradesh,Warangal,Kothagudem
Andhra Pradesh,Warangal,Gudur
Andhra Pradesh,Warangal,Chennaraope
Andhra Pradesh,Warangal,Nekkonda
Andhra Pradesh,Warangal,Parvathagiri
Andhra Pradesh,Warangal,Thorrur
Andhra Pradesh,Warangal,Nellikudur
Andhra Pradesh,Warangal,Kesamudram
Andhra Pradesh,Warangal,Mahabubabad
Andhra Pradesh,Warangal,Narsimhulape
Andhra Pradesh,Warangal,Maripeda
Andhra Pradesh,Warangal,Kuravi
Andhra Pradesh,Warangal,Dornakal
Andhra Pradesh,Khammam,Khammam
Andhra Pradesh,Khammam,Wazeed
Andhra Pradesh,Khammam,Venkatapuram
Andhra Pradesh,Khammam,Pinapaka
Andhra Pradesh,Khammam,Cherla
Andhra Pradesh,Khammam,Manuguru
Andhra Pradesh,Khammam,Aswapuram
Andhra Pradesh,Khammam,Dummugudem
Andhra Pradesh,Khammam,Bhadrachalam
Andhra Pradesh,Khammam,Kunavaram
Andhra Pradesh,Khammam,Chintur
Andhra Pradesh,Khammam,Vararamachandrapuram
Andhra Pradesh,Khammam,Velairpadu
Andhra Pradesh,Khammam,Kukunoor
Andhra Pradesh,Khammam,Burgampahad
Andhra Pradesh,Khammam,Palwancha
Andhra Pradesh,Khammam,Kothagudem
Andhra Pradesh,Khammam,Tekulapalle
Andhra Pradesh,Khammam,Yellandu
Andhra Pradesh,Khammam,Gundala
Andhra Pradesh,Khammam,Bayyaram
Andhra Pradesh,Khammam,Garla
Andhra Pradesh,Khammam,Singareni
Andhra Pradesh,Khammam,Kamepalle
Andhra Pradesh,Khammam,Julurpad
Andhra Pradesh,Khammam,Chandrugonda
Andhra Pradesh,Khammam,Mulkalapalle
Andhra Pradesh,Khammam,Aswaraopeta
Andhra Pradesh,Khammam,Dammapeta
Andhra Pradesh,Khammam,Sathupalle
Andhra Pradesh,Khammam,Penuballi
Andhra Pradesh,Khammam,Enkuru
Andhra Pradesh,Khammam,Thirumalayapalem
Andhra Pradesh,Khammam,Kusumanchi
Andhra Pradesh,Khammam,Khammam (Rural
Andhra Pradesh,Khammam,Khammam (Urban
Andhra Pradesh,Khammam,Mudigonda
Andhra Pradesh,Khammam,Nelakondapalle
Andhra Pradesh,Khammam,Chinthakani
Andhra Pradesh,Khammam,Konijerla
Andhra Pradesh,Khammam,Tallada
Andhra Pradesh,Khammam,Kallur
Andhra Pradesh,Khammam,Wyra
Andhra Pradesh,Khammam,Bonakal
Andhra Pradesh,Khammam,Madhira
Andhra Pradesh,Khammam,Yerrupalem
Andhra Pradesh,Khammam,Vemsoor
Andhra Pradesh,Srikakulam,Srikakulam
Andhra Pradesh,Srikakulam,Veeraghattam
Andhra Pradesh,Srikakulam,Seethampeta
Andhra Pradesh,Srikakulam,Bhamini
Andhra Pradesh,Srikakulam,Kothuru
Andhra Pradesh,Srikakulam,Pathapatnam
Andhra Pradesh,Srikakulam,Meliaputti
Andhra Pradesh,Srikakulam,Palasa
Andhra Pradesh,Srikakulam,Mandasa
Andhra Pradesh,Srikakulam,Kanchili
Andhra Pradesh,Srikakulam,Ichchapuram
Andhra Pradesh,Srikakulam,Kaviti
Andhra Pradesh,Srikakulam,Sompeta
Andhra Pradesh,Srikakulam,Vajrapukothuru
Andhra Pradesh,Srikakulam,Nandigam
Andhra Pradesh,Srikakulam,Hiramandalam
Andhra Pradesh,Srikakulam,Palakonda
Andhra Pradesh,Srikakulam,Vangara
Andhra Pradesh,Srikakulam,Regidi Amadalavalasa
Andhra Pradesh,Srikakulam,Lakshminarsupeta
Andhra Pradesh,Srikakulam,Saravakota
Andhra Pradesh,Srikakulam,Tekkali
Andhra Pradesh,Srikakulam,Santhabommali
Andhra Pradesh,Srikakulam,Kotabommali
Andhra Pradesh,Srikakulam,Jalumuru
Andhra Pradesh,Srikakulam,Sarubujjili
Andhra Pradesh,Srikakulam,Burja
Andhra Pradesh,Srikakulam,Santhakaviti
Andhra Pradesh,Srikakulam,Rajam
Andhra Pradesh,Srikakulam,Ganguvarisigadam
Andhra Pradesh,Srikakulam,Amadalavalasa
Andhra Pradesh,Srikakulam,Narasannapeta
Andhra Pradesh,Srikakulam,Polaki
Andhra Pradesh,Srikakulam,Gara
Andhra Pradesh,Srikakulam,Ponduru
Andhra Pradesh,Srikakulam,Laveru
Andhra Pradesh,Srikakulam,Ranastalam
Andhra Pradesh,Srikakulam,Etcherla
Andhra Pradesh,Vizianagaram,Vizianagaram
Andhra Pradesh,Vizianagaram,Komarada
Andhra Pradesh,Vizianagaram,Gummalakshmipuram
Andhra Pradesh,Vizianagaram,Kurupam
Andhra Pradesh,Vizianagaram,Jiyyammavalasa
Andhra Pradesh,Vizianagaram,Garugubilli
Andhra Pradesh,Vizianagaram,Parvathipuram
Andhra Pradesh,Vizianagaram,Makkuva
Andhra Pradesh,Vizianagaram,Seethanagaram
Andhra Pradesh,Vizianagaram,Balijipeta
Andhra Pradesh,Vizianagaram,Bobbili
Andhra Pradesh,Vizianagaram,Salur
Andhra Pradesh,Vizianagaram,Pachipenta
Andhra Pradesh,Vizianagaram,Ramabhadrapuram
Andhra Pradesh,Vizianagaram,Badangi
Andhra Pradesh,Vizianagaram,Therlam
Andhra Pradesh,Vizianagaram,Merakamudidam
Andhra Pradesh,Vizianagaram,Dattirajeru
Andhra Pradesh,Vizianagaram,Mentada
Andhra Pradesh,Vizianagaram,Gajapathinagaram
Andhra Pradesh,Vizianagaram,Garividi
Andhra Pradesh,Vizianagaram,Cheepurupalle
Andhra Pradesh,Vizianagaram,Gurla
Andhra Pradesh,Vizianagaram,Bondapalle
Andhra Pradesh,Vizianagaram,Gantyada
Andhra Pradesh,Vizianagaram,Srungavarapukota
Andhra Pradesh,Vizianagaram,Vepada
Andhra Pradesh,Vizianagaram,Lakkavarapukota
Andhra Pradesh,Vizianagaram,Kothavalasa
Andhra Pradesh,Vizianagaram,Jami
Andhra Pradesh,Vizianagaram,Nellimarla
Andhra Pradesh,Vizianagaram,Pusapatirega
Andhra Pradesh,Vizianagaram,Denkada
Andhra Pradesh,Vizianagaram,Bhogapuram
Andhra Pradesh,Visakhapatnam,Visakhapatnam
Andhra Pradesh,Visakhapatnam,Munchingi Puttu
Andhra Pradesh,Visakhapatnam,Peda Bayalu
Andhra Pradesh,Visakhapatnam,Dumbriguda
Andhra Pradesh,Visakhapatnam,Araku Valley
Andhra Pradesh,Visakhapatnam,Ananthagiri
Andhra Pradesh,Visakhapatnam,Hukumpeta
Andhra Pradesh,Visakhapatnam,Paderu
Andhra Pradesh,Visakhapatnam,G.Madugula
Andhra Pradesh,Visakhapatnam,Chintapalle
Andhra Pradesh,Visakhapatnam,Gudem Kotha Veedhi
Andhra Pradesh,Visakhapatnam,Koyyuru
Andhra Pradesh,Visakhapatnam,Nathavaram
Andhra Pradesh,Visakhapatnam,Golugonda
Andhra Pradesh,Visakhapatnam,Narsipatnam
Andhra Pradesh,Visakhapatnam,Rolugunta
Andhra Pradesh,Visakhapatnam,Ravikamatham
Andhra Pradesh,Visakhapatnam,Madugula
Andhra Pradesh,Visakhapatnam,Cheedikada
Andhra Pradesh,Visakhapatnam,Devarapalle
Andhra Pradesh,Visakhapatnam,K.Kotapadu
Andhra Pradesh,Visakhapatnam,Sabbavaram
Andhra Pradesh,Visakhapatnam,Pendurthi
Andhra Pradesh,Visakhapatnam,Anandapuram
Andhra Pradesh,Visakhapatnam,Padmanabham
Andhra Pradesh,Visakhapatnam,Bheemunipatnam
Andhra Pradesh,Visakhapatnam,Visakhapatnam (Rural
Andhra Pradesh,Visakhapatnam,Visakhapatnam (Urban
Andhra Pradesh,Visakhapatnam,Pedagantyada
Andhra Pradesh,Visakhapatnam,Gajuwaka
Andhra Pradesh,Visakhapatnam,Paravada
Andhra Pradesh,Visakhapatnam,Anakapalle
Andhra Pradesh,Visakhapatnam,Chodavaram
Andhra Pradesh,Visakhapatnam,Butchayyapeta
Andhra Pradesh,Visakhapatnam,Kotauratla
Andhra Pradesh,Visakhapatnam,Makavarapalem
Andhra Pradesh,Visakhapatnam,Kasimkota
Andhra Pradesh,Visakhapatnam,Munagapaka
Andhra Pradesh,Visakhapatnam,Atchutapuram
Andhra Pradesh,Visakhapatnam,Yelamanchili
Andhra Pradesh,Visakhapatnam,Nakkapalle
Andhra Pradesh,Visakhapatnam,Payakaraopeta
Andhra Pradesh,Visakhapatnam,S.Rayavaram
Andhra Pradesh,Visakhapatnam,Rambilli
Andhra Pradesh,East Godavari,East Godavari
Andhra Pradesh,East Godavari,Maredumilli
Andhra Pradesh,East Godavari,Devipatnam
Andhra Pradesh,East Godavari,Y. Ramavaram
Andhra Pradesh,East Godavari,Addateegala
Andhra Pradesh,East Godavari,Rajavommangi
Andhra Pradesh,East Godavari,Kotananduru
