STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Jharkhand,Ranchi,Rahe
Jharkhand,Ranchi,Silli
Jharkhand,Ranchi,Sonahatu
Jharkhand,Ranchi,Namkum
Jharkhand,Ranchi,Ratu
Jharkhand,Ranchi,Nagri
Jharkhand,Ranchi,Mandar
Jharkhand,Ranchi,Chanho
Jharkhand,Ranchi,Bero
Jharkhand,Ranchi,Itki
Jharkhand,Ranchi,Lapung
Jharkhand,Ranchi,Bundu
Jharkhand,Ranchi,Tamar I
Jharkhand,Khunti,Khunti
Jharkhand,Khunti,Karra
Jharkhand,Khunti,Torpa
Jharkhand,Khunti,Rania
Jharkhand,Khunti,Murhu
Jharkhand,Khunti,Erki (Tamar II)
Jharkhand,Gumla,Gumla
Jharkhand,Gumla,Bishunpur
Jharkhand,Gumla,Ghaghra
Jharkhand,Gumla,Sisai
Jharkhand,Gumla,Verno
Jharkhand,Gumla,Kamdara
Jharkhand,Gumla,Basia
Jharkhand,Gumla,Chainpur
Jharkhand,Gumla,Dumri
Jharkhand,Gumla,Albert Ekka(Jari
Jharkhand,Gumla,Raidih
Jharkhand,Gumla,Palko
Jharkhand,Simdega,Simdega
Jharkhand,Simdega,Pakar Tanr
Jharkhand,Simdega,Kurdeg
Jharkhand,Simdega,Kersai
Jharkhand,Simdega,Bolba
Jharkhand,Simdega,Thethaitangar
Jharkhand,Simdega,Kolebira
Jharkhand,Simdega,Jaldega
Jharkhand,Simdega,Bansjor
Jharkhand,Simdega,Bano
Jharkhand,Pashchimi Singhbhum,Pashchimi Singhbhum
Jharkhand,Pashchimi Singhbhum,Sonua
Jharkhand,Pashchimi Singhbhum,Gudri
Jharkhand,Pashchimi Singhbhum,Bandgaon
Jharkhand,Pashchimi Singhbhum,Chakradharpur
Jharkhand,Pashchimi Singhbhum,Khuntpani
Jharkhand,Pashchimi Singhbhum,Goilkera
Jharkhand,Pashchimi Singhbhum,Anandpur
Jharkhand,Pashchimi Singhbhum,Manoharpur
Jharkhand,Pashchimi Singhbhum,Noamundi
Jharkhand,Pashchimi Singhbhum,Tonto
Jharkhand,Pashchimi Singhbhum,Hat Gamharia
Jharkhand,Pashchimi Singhbhum,Chaibasa
Jharkhand,Pashchimi Singhbhum,Tantnagar
Jharkhand,Pashchimi Singhbhum,Manjhari
Jharkhand,Pashchimi Singhbhum,Jhinkpani
Jharkhand,Pashchimi Singhbhum,Jagannathpur
Jharkhand,Pashchimi Singhbhum,Kumardungi
Jharkhand,Pashchimi Singhbhum,Majhgaon
Jharkhand,Saraikela-Kharsawan,Saraikela-Kharsawan
Jharkhand,Saraikela-Kharsawan,Kuchai
Jharkhand,Saraikela-Kharsawan,Kharsawan
Jharkhand,Saraikela-Kharsawan,Chandil
Jharkhand,Saraikela-Kharsawan,Ichagarh
Jharkhand,Saraikela-Kharsawan,Kukru
Jharkhand,Saraikela-Kharsawan,Nimdih
Jharkhand,Saraikela-Kharsawan,Adityapur(Gamharia
Jharkhand,Saraikela-Kharsawan,Saraikela
Jharkhand,Saraikela-Kharsawan,Gobindpur(Rajnagar
