STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Karnataka,Mysore,Mysore
Karnataka,Mysore,Piriyapatna
Karnataka,Mysore,Hunsur
Karnataka,Mysore,Krishnarajanagara
Karnataka,Mysore,Mysore
Karnataka,Mysore,Heggadadevankote
Karnataka,Mysore,Nanjangud
Karnataka,Mysore,Tirumakudal - Narsipur
Karnataka,Chamarajanagar,Chamarajanagar
Karnataka,Chamarajanagar,Gundlupe
Karnataka,Chamarajanagar,Chamarajanagar
Karnataka,Chamarajanagar,Yelandur
Karnataka,Chamarajanagar,Kollegal
Karnataka,Gulbarga,Gulbarga
Karnataka,Gulbarga,Aland
Karnataka,Gulbarga,Afzalpur
Karnataka,Gulbarga,Gulbarga
Karnataka,Gulbarga,Chincholi
Karnataka,Gulbarga,Sedam
Karnataka,Gulbarga,Chitapur
Karnataka,Gulbarga,Jevargi
Karnataka,Yadgir,Yadgir
Karnataka,Yadgir,Shorapur
Karnataka,Yadgir,Shahpur
Karnataka,Yadgir,Yadgir
Karnataka,Kolar,Kolar
Karnataka,Kolar,Srinivaspur
Karnataka,Kolar,Kolar
Karnataka,Kolar,Malur
Karnataka,Kolar,Bangarape
Karnataka,Kolar,Mulbagal
Karnataka,Chikkaballapura,Chikkaballapura
Karnataka,Chikkaballapura,Gauribidanur
Karnataka,Chikkaballapura,Gudibanda
Karnataka,Chikkaballapura,Bagepalli
Karnataka,Chikkaballapura,Sidlaghatta
Karnataka,Chikkaballapura,Chintamani
Karnataka,Bangalore Rural,Bangalore Rural
Karnataka,Bangalore Rural,Nelamangala
Karnataka,Bangalore Rural,Dod Ballapur
Karnataka,Bangalore Rural,Devanahalli
Karnataka,Bangalore Rural,Hosakote
Karnataka,Ramanagara,Ramanagara
Karnataka,Ramanagara,Magadi
Karnataka,Ramanagara,Channapatna
Karnataka,Ramanagara,Kanakapura
