STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Maharashtra,Pune,Junnar
Maharashtra,Pune,Ambegaon
Maharashtra,Pune,Shirur
Maharashtra,Pune,Khed
Maharashtra,Pune,Mawal
Maharashtra,Pune,Mulshi
Maharashtra,Pune,Haveli
Maharashtra,Pune,Pune City
Maharashtra,Pune,Daund
Maharashtra,Pune,Purandhar
Maharashtra,Pune,Velhe
Maharashtra,Pune,Bhor
Maharashtra,Pune,Baramati
Maharashtra,Pune,Indapur
Maharashtra,Ahmadnagar,Ahmadnagar
Maharashtra,Ahmadnagar,Akola
Maharashtra,Ahmadnagar,Sangamner
Maharashtra,Ahmadnagar,Kopargaon
Maharashtra,Ahmadnagar,Rahta
Maharashtra,Ahmadnagar,Shrirampur
Maharashtra,Ahmadnagar,Nevasa
Maharashtra,Ahmadnagar,Shevgaon
Maharashtra,Ahmadnagar,Pathardi
Maharashtra,Ahmadnagar,Nagar
Maharashtra,Ahmadnagar,Rahuri
Maharashtra,Ahmadnagar,Parner
Maharashtra,Ahmadnagar,Shrigonda
Maharashtra,Ahmadnagar,Karja
Maharashtra,Ahmadnagar,Jamkhed
Maharashtra,Bid,Bid
Maharashtra,Bid,Ashti
Maharashtra,Bid,Patoda
Maharashtra,Bid,Shirur (Kasar)
Maharashtra,Bid,Georai
Maharashtra,Bid,Manjlegaon
Maharashtra,Bid,Wadwani
Maharashtra,Bid,Kaij
Maharashtra,Bid,Dharur
Maharashtra,Bid,Parli
Maharashtra,Bid,Ambejogai
Maharashtra,Latur,Latur
Maharashtra,Latur,Renapur
Maharashtra,Latur,Ahmadpur
Maharashtra,Latur,Jalko
Maharashtra,Latur,Chakur
Maharashtra,Latur,Shirur-Anantpal
Maharashtra,Latur,Ausa
Maharashtra,Latur,Nilanga
Maharashtra,Latur,Deoni
Maharashtra,Latur,Udgir
Maharashtra,Osmanabad,Osmanabad
Maharashtra,Osmanabad,Paranda
Maharashtra,Osmanabad,Bhum
Maharashtra,Osmanabad,Washi
Maharashtra,Osmanabad,Kalamb
Maharashtra,Osmanabad,Tuljapur
Maharashtra,Osmanabad,Lohara
Maharashtra,Osmanabad,Umarga
Maharashtra,Solapur,Solapur
Maharashtra,Solapur,Karmala
Maharashtra,Solapur,Madha
Maharashtra,Solapur,Barshi
Maharashtra,Solapur,Solapur North
Maharashtra,Solapur,Mohol
Maharashtra,Solapur,Pandharpur
Maharashtra,Solapur,Malshiras
Maharashtra,Solapur,Sangole
Maharashtra,Solapur,Mangalvedhe
Maharashtra,Solapur,Solapur South
Maharashtra,Solapur,Akkalko
Maharashtra,Satara,Satara
Maharashtra,Satara,Mahabaleshwar
Maharashtra,Satara,Wai
Maharashtra,Satara,Khandala
Maharashtra,Satara,Phaltan
Maharashtra,Satara,Man
Maharashtra,Satara,Khatav
Maharashtra,Satara,Koregaon
Maharashtra,Satara,Jaoli
Maharashtra,Satara,Patan
Maharashtra,Satara,Karad
Maharashtra,Ratnagiri,Ratnagiri
Maharashtra,Ratnagiri,Mandangad
Maharashtra,Ratnagiri,Dapoli
Maharashtra,Ratnagiri,Khed
Maharashtra,Ratnagiri,Chiplun
Maharashtra,Ratnagiri,Guhagar
Maharashtra,Ratnagiri,Sangameshwar
Maharashtra,Ratnagiri,Lanja
Maharashtra,Ratnagiri,Rajapur
Maharashtra,Sindhudurg,Sindhudurg
Maharashtra,Sindhudurg,Devgad
Maharashtra,Sindhudurg,Vaibhavvadi
Maharashtra,Sindhudurg,Kankavli
Maharashtra,Sindhudurg,Malwan
Maharashtra,Sindhudurg,Vengurla
Maharashtra,Sindhudurg,Kudal
Maharashtra,Sindhudurg,Sawantwadi
Maharashtra,Sindhudurg,Dodamarg
Maharashtra,Kolhapur,Kolhapur
Maharashtra,Kolhapur,Shahuwadi
Maharashtra,Kolhapur,Panhala
Maharashtra,Kolhapur,Hatkanangle
Maharashtra,Kolhapur,Shirol
Maharashtra,Kolhapur,Karvir
Maharashtra,Kolhapur,Bavda
Maharashtra,Kolhapur,Radhanagari
Maharashtra,Kolhapur,Kagal
Maharashtra,Kolhapur,Bhudargad
Maharashtra,Kolhapur,Ajra
Maharashtra,Kolhapur,Gadhinglaj
Maharashtra,Kolhapur,Chandgad
Maharashtra,Sangli,Sangli
Maharashtra,Sangli,Shirala
Maharashtra,Sangli,Walwa
Maharashtra,Sangli,Palus
Maharashtra,Sangli,Kadegaon
Maharashtra,Sangli,Khanapur (Vita
Maharashtra,Sangli,Atpadi
Maharashtra,Sangli,Tasgaon
Maharashtra,Sangli,Miraj
Maharashtra,Sangli,Kavathemahankal
Maharashtra,Sangli,Ja
