STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Rajasthan,Jodhpur,Bilara
Rajasthan,Jaisalmer,Jaisalmer
Rajasthan,Jaisalmer,Pokaran
Rajasthan,Jaisalmer,Fatehgarh
Rajasthan,Barmer,Barmer
Rajasthan,Barmer,Sheo
Rajasthan,Barmer,Baytoo
Rajasthan,Barmer,Pachpadra
Rajasthan,Barmer,Siwana
Rajasthan,Barmer,Gudha Malani
Rajasthan,Barmer,Ramsar
Rajasthan,Barmer,Chohtan
Rajasthan,Jalor,Jalor
Rajasthan,Jalor,Sayla
Rajasthan,Jalor,Ahore
Rajasthan,Jalor,Bhinmal
Rajasthan,Jalor,Bagora
Rajasthan,Jalor,Sanchore
Rajasthan,Jalor,Raniwara
Rajasthan,Sirohi,Sirohi
Rajasthan,Sirohi,Sheoganj
Rajasthan,Sirohi,Pindwara
Rajasthan,Sirohi,Abu Road
Rajasthan,Sirohi,Reodar
Rajasthan,Pali,Pali
Rajasthan,Pali,Jaitaran
Rajasthan,Pali,Raipur
Rajasthan,Pali,Soja
Rajasthan,Pali,Roha
Rajasthan,Pali,Marwar Junction
Rajasthan,Pali,Desuri
Rajasthan,Pali,Sumerpur
Rajasthan,Pali,Bali
Rajasthan,Ajmer,Ajmer
Rajasthan,Ajmer,Kishangarh
Rajasthan,Ajmer,Peesangan
Rajasthan,Ajmer,Beawar
Rajasthan,Ajmer,Masuda
Rajasthan,Ajmer,Nasirabad
Rajasthan,Ajmer,Bhinay
Rajasthan,Ajmer,Sarwar
Rajasthan,Ajmer,Kekri
Rajasthan,Tonk,Tonk
Rajasthan,Tonk,Malpura
Rajasthan,Tonk,Peeplu
Rajasthan,Tonk,Niwai
Rajasthan,Tonk,Todaraisingh
Rajasthan,Tonk,Deoli
Rajasthan,Tonk,Uniara
Rajasthan,Bundi,Bundi
Rajasthan,Bundi,Hindoli
Rajasthan,Bundi,Nainwa
Rajasthan,Bundi,Indragarh
Rajasthan,Bundi,Keshoraipatan
Rajasthan,Bhilwara,Bhilwara
Rajasthan,Bhilwara,Asind
Rajasthan,Bhilwara,Hurda
Rajasthan,Bhilwara,Shahpura
Rajasthan,Bhilwara,Banera
Rajasthan,Bhilwara,Mandal
Rajasthan,Bhilwara,Raipur
Rajasthan,Bhilwara,Sahara
Rajasthan,Bhilwara,Kotri
Rajasthan,Bhilwara,Jahazpur
Rajasthan,Bhilwara,Mandalgarh
Rajasthan,Bhilwara,Beejoliya
Rajasthan,Rajsamand,Rajsamand
Rajasthan,Rajsamand,Bhim
Rajasthan,Rajsamand,Deogarh
Rajasthan,Rajsamand,Ame
Rajasthan,Rajsamand,Kumbhalgarh
Rajasthan,Rajsamand,Railmagra
Rajasthan,Rajsamand,Nathdwara
Rajasthan,Dungarpur,Dungarpur
Rajasthan,Dungarpur,Aspur
Rajasthan,Dungarpur,Sagwara
Rajasthan,Dungarpur,Simalwara
Rajasthan,Banswara,Banswara
Rajasthan,Banswara,Ghatol
Rajasthan,Banswara,Garhi
Rajasthan,Banswara,Bagidora
Rajasthan,Banswara,Kushalgarh
Rajasthan,Chittaurgarh,Chittaurgarh
Rajasthan,Chittaurgarh,Rashmi
Rajasthan,Chittaurgarh,Gangrar
Rajasthan,Chittaurgarh,Begun
Rajasthan,Chittaurgarh,Rawatbhata
Rajasthan,Chittaurgarh,Kapasan
Rajasthan,Chittaurgarh,Dungla
Rajasthan,Chittaurgarh,Bhadesar
Rajasthan,Chittaurgarh,Nimbahera
Rajasthan,Chittaurgarh,Bari Sadri
Rajasthan,Kota,Kota
Rajasthan,Kota,Pipalda
Rajasthan,Kota,Digod
Rajasthan,Kota,Ladpura
Rajasthan,Kota,Ramganj Mandi
Rajasthan,Kota,Sangod
Rajasthan,Baran,Baran
Rajasthan,Baran,Mangrol
Rajasthan,Baran,Antah
Rajasthan,Baran,Atru
Rajasthan,Baran,Kishanganj
Rajasthan,Baran,Shahbad
Rajasthan,Baran,Chhabra
Rajasthan,Baran,Chhipabarod
Rajasthan,Jhalawar,Jhalawar
Rajasthan,Jhalawar,Khanpur
Rajasthan,Jhalawar,Jhalrapatan
Rajasthan,Jhalawar,Aklera
Rajasthan,Jhalawar,Manohar Thana
Rajasthan,Jhalawar,Pachpahar
Rajasthan,Jhalawar,Pirawa
Rajasthan,Jhalawar,Gangdhar
Rajasthan,Udaipur,Udaipur
Rajasthan,Udaipur,Mavli
Rajasthan,Udaipur,Gogunda
Rajasthan,Udaipur,Kotra
Rajasthan,Udaipur,Jhadol
Rajasthan,Udaipur,Girwa
Rajasthan,Udaipur,Vallabhnagar
Rajasthan,Udaipur,Lasadiya
Rajasthan,Udaipur,Salumbar
Rajasthan,Udaipur,Sarada
Rajasthan,Udaipur,Rishabhdeo
Rajasthan,Udaipur,Kherwara
Rajasthan,Pratapgarh,Pratapgarh
Rajasthan,Pratapgarh,Dhariawad
Rajasthan,Pratapgarh,Peepalkhoon
Rajasthan,Pratapgarh,Chhoti Sadri
Rajasthan,Pratapgarh,Arnod
