STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Bihar,Madhepura,Kishanganj
Bihar,Madhepura,Puraini
Bihar,Madhepura,Alamnagar
Bihar,Madhepura,Chausa
Bihar,Saharsa,Saharsa
Bihar,Saharsa,Nauhatta
Bihar,Saharsa,Satar Kataiya
Bihar,Saharsa,Mahishi
Bihar,Saharsa,Kahara
Bihar,Saharsa,Saur Bazar
Bihar,Saharsa,Patargha
Bihar,Saharsa,Sonbarsa
Bihar,Saharsa,Simri Bakhtiarpur
Bihar,Saharsa,Salkhua
Bihar,Saharsa,Banma Itahri
Bihar,Darbhanga,Darbhanga
Bihar,Darbhanga,Jale
Bihar,Darbhanga,Singhwara
Bihar,Darbhanga,Keotiranway
Bihar,Darbhanga,Manigachhi
Bihar,Darbhanga,Tardih
Bihar,Darbhanga,Alinagar
Bihar,Darbhanga,Benipur
Bihar,Darbhanga,Bahadurpur
Bihar,Darbhanga,Hanumannagar
Bihar,Darbhanga,Hayagha
Bihar,Darbhanga,Baheri
Bihar,Darbhanga,Biraul
Bihar,Darbhanga,Ghanshyampur
Bihar,Darbhanga,Kiratpur
Bihar,Darbhanga,Gora Bauram
Bihar,Darbhanga,Kusheshwar Asthan
Bihar,Darbhanga,Kusheshwar Asthan Purbi
Bihar,Muzaffarpur,Muzaffarpur
Bihar,Muzaffarpur,Sahebganj
Bihar,Muzaffarpur,Baruraj (Motipur
Bihar,Muzaffarpur,Paroo
Bihar,Muzaffarpur,Saraiya
Bihar,Muzaffarpur,Marwan
Bihar,Muzaffarpur,Kanti
Bihar,Muzaffarpur,Minapur
Bihar,Muzaffarpur,Bochaha
Bihar,Muzaffarpur,Aurai
Bihar,Muzaffarpur,Katra
Bihar,Muzaffarpur,Gaigha
Bihar,Muzaffarpur,Bandra
Bihar,Muzaffarpur,Dholi (Moraul
Bihar,Muzaffarpur,Musahri
Bihar,Muzaffarpur,Kurhani
Bihar,Muzaffarpur,Sakra
Bihar,Gopalganj,Gopalganj
Bihar,Gopalganj,Katiya
Bihar,Gopalganj,Bijaipur
Bihar,Gopalganj,Bhorey
Bihar,Gopalganj,Pach Deuri
Bihar,Gopalganj,Kuchaikote
Bihar,Gopalganj,Phulwaria
Bihar,Gopalganj,Hathua
Bihar,Gopalganj,Uchkagaon
Bihar,Gopalganj,Thawe
Bihar,Gopalganj,Manjha
Bihar,Gopalganj,Barauli
Bihar,Gopalganj,Sidhwalia
Bihar,Gopalganj,Baikunthpur
Bihar,Siwan,Siwan
Bihar,Siwan,Nautan
Bihar,Siwan,Barharia
Bihar,Siwan,Goriakothi
Bihar,Siwan,Lakri Nabiganj
Bihar,Siwan,Basantpur
Bihar,Siwan,Bhagwanpur Ha
Bihar,Siwan,Maharajganj
Bihar,Siwan,Pachrukhi
Bihar,Siwan,Hussainganj
Bihar,Siwan,Ziradei
Bihar,Siwan,Mairwa
Bihar,Siwan,Guthani
Bihar,Siwan,Darauli
Bihar,Siwan,Andar
Bihar,Siwan,Raghunathpur
Bihar,Siwan,Hasanpura
Bihar,Siwan,Daraundha
Bihar,Siwan,Siswan
Bihar,Saran,Saran
Bihar,Saran,Mashrakh
Bihar,Saran,Panapur
Bihar,Saran,Taraiya
Bihar,Saran,Ishupur
Bihar,Saran,Baniapur
Bihar,Saran,Lahladpur
Bihar,Saran,Ekma
Bihar,Saran,Manjhi
Bihar,Saran,Jalalpur
Bihar,Saran,Revelganj
Bihar,Saran,Chapra
Bihar,Saran,Nagra
Bihar,Saran,Marhaura
Bihar,Saran,Amnour
Bihar,Saran,Maker
Bihar,Saran,Parsa
Bihar,Saran,Dariapur
Bihar,Saran,Garkha
Bihar,Saran,Dighwara
Bihar,Saran,Sonepur
Bihar,Vaishali,Vaishali
Bihar,Vaishali,Paterhi Belsar
Bihar,Vaishali,Lalganj
Bihar,Vaishali,Bhagwanpur
Bihar,Vaishali,Goraul
Bihar,Vaishali,Chehra Kalan
Bihar,Vaishali,Patepur
Bihar,Vaishali,Mahua
Bihar,Vaishali,Jandaha
Bihar,Vaishali,Raja Pakar
Bihar,Vaishali,Hajipur
Bihar,Vaishali,Raghopur
Bihar,Vaishali,Bidupur
Bihar,Vaishali,Desri
Bihar,Vaishali,Sahdai Buzurg
Bihar,Vaishali,Mahnar
Bihar,Samastipur,Samastipur
Bihar,Samastipur,Kalyanpur
Bihar,Samastipur,Warisnagar
Bihar,Samastipur,Shivaji Nagar
Bihar,Samastipur,Khanpur
Bihar,Samastipur,Pusa
Bihar,Samastipur,Tajpur
Bihar,Samastipur,Morwa
Bihar,Samastipur,Patori
Bihar,Samastipur,Mohanpur
Bihar,Samastipur,Mohiuddinagar
Bihar,Samastipur,Sarairanjan
Bihar,Samastipur,Vidyapati Nagar
Bihar,Samastipur,Dalsinghsarai
Bihar,Samastipur,Ujiarpur
Bihar,Samastipur,Bibhutpur
Bihar,Samastipur,Rosera
Bihar,Samastipur,Singhia
Bihar,Samastipur,Hasanpur
Bihar,Samastipur,Bithan
Bihar,Begusarai,Begusarai
Bihar,Begusarai,Khudabandpur
Bihar,Begusarai,Chhorahi
Bihar,Begusarai,Garhpura
Bihar,Begusarai,Cheria Bariarpur
Bihar,Begusarai,Bhagwanpur
Bihar,Begusarai,Mansurchak
Bihar,Begusarai,Bachhwara
Bihar,Begusarai,Teghra
Bihar,Begusarai,Barauni
Bihar,Begusarai,Birpur
Bihar,Begusarai,Naokothi
Bihar,Begusarai,Bakhri
Bihar,Begusarai,Dandari
Bihar,Begusarai,Sahebpur Kamal
Bihar,Begusarai,Balia
Bihar,Begusarai,Matihani
Bihar,Begusarai,Shamho Akha Kurha
Bihar,Khagaria,Khagaria
Bihar,Khagaria,Alauli
Bihar,Khagaria,Mansi
Bihar,Khagaria,Chautham
Bihar,Khagaria,Beldaur
Bihar,Khagaria,Gogri
Bihar,Khagaria,Parbatta
Bihar,Bhagalpur,Bhagalpur
Bihar,Bhagalpur,Narayanpur
Bihar,Bhagalpur,Bihpur
Bihar,Bhagalpur,Kharik
Bihar,Bhagalpur,Naugachhia
Bihar,Bhagalpur,Rangra Chowk
Bihar,Bhagalpur,Gopalpur
Bihar,Bhagalpur,Pirpainti
Bihar,Bhagalpur,Colgong
Bihar,Bhagalpur,Ismailpur
Bihar,Bhagalpur,Sabour
Bihar,Bhagalpur,Nathnagar
Bihar,Bhagalpur,Sultanganj
Bihar,Bhagalpur,Shahkund
Bihar,Bhagalpur,Goradih
Bihar,Bhagalpur,Jagdishpur
Bihar,Bhagalpur,Sonhaula
Bihar,Banka,Banka
Bihar,Banka,Shambhuganj
Bihar,Banka,Amarpur
Bihar,Banka,Rajaun
Bihar,Banka,Dhuraiya
Bihar,Banka,Baraha
Bihar,Banka,Phulidumar
Bihar,Banka,Belhar
Bihar,Banka,Chanan
Bihar,Banka,Katoria
Bihar,Banka,Bausi
Bihar,Munger,Munger
Bihar,Munger,Bariarpur
Bihar,Munger,Jamalpur
Bihar,Munger,Dharhara
Bihar,Munger,Kharagpur
Bihar,Munger,Asarganj
Bihar,Munger,Tarapur
Bihar,Munger,Tetiha Bambor
Bihar,Munger,Sangrampur
Bihar,Lakhisarai,Lakhisarai
Bihar,Lakhisarai,Barahiya
Bihar,Lakhisarai,Pipariya
Bihar,Lakhisarai,Surajgarha
Bihar,Lakhisarai,Chanan*
Bihar,Lakhisarai,Ramgarh Chowk
Bihar,Lakhisarai,Halsi
Bihar,Sheikhpura,Sheikhpura
Bihar,Sheikhpura,Barbigha
Bihar,Sheikhpura,Shekhopur Sarai
Bihar,Sheikhpura,Ghat Kusumbha
Bihar,Sheikhpura,Chewara
Bihar,Sheikhpura,Ariari
Bihar,Nalanda,Nalanda
Bihar,Nalanda,Karai Parsurai
Bihar,Nalanda,Nagar Nausa
Bihar,Nalanda,Harnau
Bihar,Nalanda,Chandi
Bihar,Nalanda,Rahui
Bihar,Nalanda,Bind
Bihar,Nalanda,Sarmera
Bihar,Nalanda,Asthawan
Bihar,Nalanda,Bihar
Bihar,Nalanda,Noorsarai
Bihar,Nalanda,Tharthari
Bihar,Nalanda,Parbalpur
Bihar,Nalanda,Hilsa
Bihar,Nalanda,Ekangarsarai
Bihar,Nalanda,Islampur
Bihar,Nalanda,Ben
Bihar,Nalanda,Rajgir
Bihar,Nalanda,Silao
Bihar,Nalanda,Giriak
Bihar,Nalanda,Katrisarai
Bihar,Patna,Patna
Bihar,Patna,Maner
Bihar,Patna,Dinapur-Cum-Khagaul
Bihar,Patna,Patna Rural
Bihar,Patna,Sampatchak
Bihar,Patna,Phulwari
Bihar,Patna,Bihta
Bihar,Patna,Naubatpur
Bihar,Patna,Bikram
Bihar,Patna,Dulhin Bazar
Bihar,Patna,Paliganj
Bihar,Patna,Masaurhi
Bihar,Patna,Dhanarua
Bihar,Patna,Punpun
Bihar,Patna,Fatwah
Bihar,Patna,Daniawan
Bihar,Patna,Khusrupur
Bihar,Patna,Bakhtiarpur
Bihar,Patna,Athmalgola
Bihar,Patna,Belchhi
Bihar,Patna,Barh
Bihar,Patna,Pandarak
Bihar,Patna,Ghoswari
Bihar,Patna,Mokameh
Bihar,Bhojpur,Bhojpur
Bihar,Bhojpur,Shahpur
Bihar,Bhojpur,Arrah
Bihar,Bhojpur,Barhara
Bihar,Bhojpur,Koilwar
Bihar,Bhojpur,Sandesh
Bihar,Bhojpur,Udwant Nagar
Bihar,Bhojpur,Behea
Bihar,Bhojpur,Jagdishpur
Bihar,Bhojpur,Piro
Bihar,Bhojpur,Charpokhari
Bihar,Bhojpur,Garhani
Bihar,Bhojpur,Agiaon
Bihar,Bhojpur,Tarari
Bihar,Bhojpur,Sahar
Bihar,Buxar,Buxar
Bihar,Buxar,Simri
Bihar,Buxar,Chakki
Bihar,Buxar,Barhampur
Bihar,Buxar,Chaugain
Bihar,Buxar,Kesath
Bihar,Buxar,Dumraon
Bihar,Buxar,Chausa
Bihar,Buxar,Rajpur
Bihar,Buxar,Itarhi
Bihar,Buxar,Nawanagar
Bihar,Kaimur (Bhabua),Kaimur (Bhabua
Bihar,Kaimur (Bhabua),Ramgarh
Bihar,Kaimur (Bhabua),Nuaon
Bihar,Kaimur (Bhabua),Kudra
Bihar,Kaimur (Bhabua),Mohania
Bihar,Kaimur (Bhabua),Durgawati
Bihar,Kaimur (Bhabua),Chand
Bihar,Kaimur (Bhabua),Chainpur
Bihar,Kaimur (Bhabua),Bhabua
Bihar,Kaimur (Bhabua),Rampur
Bihar,Kaimur (Bhabua),Bhagwanpur
Bihar,Kaimur (Bhabua),Adhaura
Bihar,Rohtas,Rohtas
Bihar,Rohtas,Kochas
Bihar,Rohtas,Dinara
Bihar,Rohtas,Dawath
Bihar,Rohtas,Suryapura
Bihar,Rohtas,Bikramganj
Bihar,Rohtas,Karaka
Bihar,Rohtas,Nasriganj
Bihar,Rohtas,Rajpur
Bihar,Rohtas,Sanjhauli
Bihar,Rohtas,Nokha
Bihar,Rohtas,Kargahar
Bihar,Rohtas,Chenari
Bihar,Rohtas,Nauhatta
Bihar,Rohtas,Sheosagar
Bihar,Rohtas,Sasaram
Bihar,Rohtas,Akorhi Gola
Bihar,Rohtas,Dehri
Bihar,Rohtas,Tilouthu
Bihar,Aurangabad,Aurangabad
Bihar,Aurangabad,Daudnagar
Bihar,Aurangabad,Haspura
Bihar,Aurangabad,Goh
Bihar,Aurangabad,Rafiganj
Bihar,Aurangabad,Obra
Bihar,Aurangabad,Barun
Bihar,Aurangabad,Nabinagar
Bihar,Aurangabad,Kutumba
Bihar,Aurangabad,Deo
Bihar,Aurangabad,Madanpur
Bihar,Gaya,Gaya
Bihar,Gaya,Konch
Bihar,Gaya,Tikari
Bihar,Gaya,Belaganj
Bihar,Gaya,Khizirsarai
Bihar,Gaya,Neem Chak Bathani
Bihar,Gaya,Muhra
Bihar,Gaya,Atri
Bihar,Gaya,Manpur
Bihar,Gaya,Gaya Town C.D.Block
Bihar,Gaya,Paraiya
Bihar,Gaya,Guraru
Bihar,Gaya,Gurua
Bihar,Gaya,Amas
Bihar,Gaya,Banke Bazar
Bihar,Gaya,Imamganj
Bihar,Gaya,Dumaria
Bihar,Gaya,Sherghati
Bihar,Gaya,Dobhi
Bihar,Gaya,Bodh Gaya
Bihar,Gaya,Tan Kuppa
Bihar,Gaya,Wazirganj
Bihar,Gaya,Fatehpur
Bihar,Gaya,Mohanpur
Bihar,Gaya,Barachatti
Bihar,Nawada,Nawada
Bihar,Nawada,Nardiganj
Bihar,Nawada,Warisaliganj
Bihar,Nawada,Kashi Chak
Bihar,Nawada,Pakribarawan
Bihar,Nawada,Kawakol
Bihar,Nawada,Roh
Bihar,Nawada,Gobindpur
Bihar,Nawada,Akbarpur
Bihar,Nawada,Hisua
Bihar,Nawada,Narha
Bihar,Nawada,Meskaur
Bihar,Nawada,Sirdala
Bihar,Nawada,Rajauli
Bihar,Jamui,Jamui
Bihar,Jamui,Islamnagar Aliganj
Bihar,Jamui,Sikandra
Bihar,Jamui,Barha
Bihar,Jamui,Lakshmipur
Bihar,Jamui,Jhajha
Bihar,Jamui,Gidhaur
Bihar,Jamui,Khaira
Bihar,Jamui,Sono
Bihar,Jamui,Chakai
Bihar,Jehanabad,Jehanabad
Bihar,Jehanabad,Ratni Faridpur
Bihar,Jehanabad,Jehanabad
Bihar,Jehanabad,Kako
Bihar,Jehanabad,Modanganj
Bihar,Jehanabad,Ghoshi
Bihar,Jehanabad,Makhdumpur
Bihar,Jehanabad,Hulasganj
Bihar,Arwal,Arwal
Bihar,Arwal,Kaler
Bihar,Arwal,Karpi
Bihar,Arwal,Sonbhadra Banshi Suryapur
Bihar,Arwal,Kurtha
