STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Chhattisgarh,Dakshin Bastar Dantewada,Dakshin Bastar Dantewada
Chhattisgarh,Dakshin Bastar Dantewada,Dantewada
Chhattisgarh,Dakshin Bastar Dantewada,Gidam
Chhattisgarh,Dakshin Bastar Dantewada,Katekalyan
Chhattisgarh,Dakshin Bastar Dantewada,Kuakonda
Chhattisgarh,Dakshin Bastar Dantewada,Konta
Chhattisgarh,Dakshin Bastar Dantewada,Chhindgarh
Chhattisgarh,Dakshin Bastar Dantewada,Sukma
Chhattisgarh,Bijapur,Bijapur
Chhattisgarh,Bijapur,Bhopalpattnam
Chhattisgarh,Bijapur,Usur
Chhattisgarh,Bijapur,Bhairamgarh
