STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Tamil Nadu,Erode,Gobichettipalayam
Tamil Nadu,Erode,Perundurai
Tamil Nadu,The Nilgiris,The Nilgiris
Tamil Nadu,The Nilgiris,Panthalur
Tamil Nadu,The Nilgiris,Gudalur
Tamil Nadu,The Nilgiris,Udhagamandalam
Tamil Nadu,The Nilgiris,Kotagiri
Tamil Nadu,The Nilgiris,Coonoor
Tamil Nadu,The Nilgiris,Kundah
Tamil Nadu,Dindigul,Dindigul
Tamil Nadu,Dindigul,Palani
Tamil Nadu,Dindigul,Oddanchatram
Tamil Nadu,Dindigul,Vedasandur
Tamil Nadu,Dindigul,Natham
Tamil Nadu,Dindigul,Attur
Tamil Nadu,Dindigul,Kodaikanal
Tamil Nadu,Dindigul,Nilakkottai
Tamil Nadu,Karur,Karur
Tamil Nadu,Karur,Aravakurichi
Tamil Nadu,Karur,Karur
Tamil Nadu,Karur,Krishnarayapuram
Tamil Nadu,Karur,Kulithalai
Tamil Nadu,Karur,Kadavur
Tamil Nadu,Tiruchirappalli,Tiruchirappalli
Tamil Nadu,Tiruchirappalli,Thottiyam
Tamil Nadu,Tiruchirappalli,Musiri
Tamil Nadu,Tiruchirappalli,Thuraiyur
Tamil Nadu,Tiruchirappalli,Manachanallur
Tamil Nadu,Tiruchirappalli,Lalgudi
Tamil Nadu,Tiruchirappalli,Srirangam
Tamil Nadu,Tiruchirappalli,Thiruverumbur
Tamil Nadu,Tiruchirappalli,Manapparai
Tamil Nadu,Perambalur,Perambalur
Tamil Nadu,Perambalur,Veppanthattai
Tamil Nadu,Perambalur,Perambalur
Tamil Nadu,Perambalur,Kunnam
Tamil Nadu,Ariyalur,Ariyalur
Tamil Nadu,Ariyalur,Sendurai
Tamil Nadu,Ariyalur,Udayarpalayam
Tamil Nadu,Ariyalur,Ariyalur
Tamil Nadu,Cuddalore,Cuddalore
Tamil Nadu,Cuddalore,Panruti
Tamil Nadu,Cuddalore,Kurinjipadi
Tamil Nadu,Cuddalore,Chidambaram
Tamil Nadu,Cuddalore,Kattumannarkoil
Tamil Nadu,Cuddalore,Virudhachalam
Tamil Nadu,Cuddalore,Tittakudi
Tamil Nadu,Nagapattinam,Nagapattinam
Tamil Nadu,Nagapattinam,Sirkali
Tamil Nadu,Nagapattinam,Mayiladuthurai
Tamil Nadu,Nagapattinam,Kuthalam
Tamil Nadu,Nagapattinam,Tharangambadi
Tamil Nadu,Nagapattinam,Nagapattinam
Tamil Nadu,Nagapattinam,Kilvelur
Tamil Nadu,Nagapattinam,Thirukkuvalai
Tamil Nadu,Nagapattinam,Vedaranyam
Tamil Nadu,Thiruvarur,Thiruvarur
Tamil Nadu,Thiruvarur,Valangaiman
Tamil Nadu,Thiruvarur,Kodavasal
Tamil Nadu,Thiruvarur,Nannilam
Tamil Nadu,Thiruvarur,Needamangalam
Tamil Nadu,Thiruvarur,Mannargudi
Tamil Nadu,Thiruvarur,Thiruthuraipoondi
Tamil Nadu,Thanjavur,Thanjavur
Tamil Nadu,Thanjavur,Thiruvidaimarudur
Tamil Nadu,Thanjavur,Kumbakonam
Tamil Nadu,Thanjavur,Papanasam
Tamil Nadu,Thanjavur,Thiruvaiyaru
Tamil Nadu,Thanjavur,Orathanadu
Tamil Nadu,Thanjavur,Pattukkottai
Tamil Nadu,Thanjavur,Peravurani
Tamil Nadu,Pudukkottai,Pudukkottai
Tamil Nadu,Pudukkottai,Iluppur
Tamil Nadu,Pudukkottai,Kulathur
Tamil Nadu,Pudukkottai,Gandarvakkottai
Tamil Nadu,Pudukkottai,Thirumayam
Tamil Nadu,Pudukkottai,Ponnamaravathi
Tamil Nadu,Pudukkottai,Alangudi
Tamil Nadu,Pudukkottai,Karambakudi
Tamil Nadu,Pudukkottai,Aranthangi
Tamil Nadu,Pudukkottai,Manamelkudi
Tamil Nadu,Pudukkottai,Avudayarkoil
Tamil Nadu,Sivaganga,Sivaganga
Tamil Nadu,Sivaganga,Tirupathur
Tamil Nadu,Sivaganga,Karaikkudi
Tamil Nadu,Sivaganga,Devakottai
Tamil Nadu,Sivaganga,Manamadurai
Tamil Nadu,Sivaganga,Ilayangudi
Tamil Nadu,Madurai,Madurai
Tamil Nadu,Madurai,Melur
Tamil Nadu,Madurai,Madurai North
Tamil Nadu,Madurai,Vadipatti
Tamil Nadu,Madurai,Usilampatti
Tamil Nadu,Madurai,Peraiyur
Tamil Nadu,Madurai,Thirumangalam
Tamil Nadu,Madurai,Madurai South
Tamil Nadu,Theni,Theni
Tamil Nadu,Theni,Bodinayakanur
Tamil Nadu,Theni,Periyakulam
Tamil Nadu,Theni,Theni
Tamil Nadu,Theni,Uthamapalayam
Tamil Nadu,Theni,Andipatti
Tamil Nadu,Virudhunagar,Virudhunagar
Tamil Nadu,Virudhunagar,Rajapalayam
Tamil Nadu,Virudhunagar,Srivilliputhur
Tamil Nadu,Virudhunagar,Sivakasi
Tamil Nadu,Virudhunagar,Kariapatti
Tamil Nadu,Virudhunagar,Tiruchuli
Tamil Nadu,Virudhunagar,Aruppukkottai
Tamil Nadu,Virudhunagar,Sattur
Tamil Nadu,Ramanathapuram,Ramanathapuram
Tamil Nadu,Ramanathapuram,Tiruvadanai
Tamil Nadu,Ramanathapuram,Paramakudi
Tamil Nadu,Ramanathapuram,Mudukulathur
Tamil Nadu,Ramanathapuram,Kamuthi
Tamil Nadu,Ramanathapuram,Kadaladi
Tamil Nadu,Ramanathapuram,Rameswaram
Tamil Nadu,Thoothukkudi,Thoothukkudi
Tamil Nadu,Thoothukkudi,Kovilpatti
Tamil Nadu,Thoothukkudi,Ettayapuram
Tamil Nadu,Thoothukkudi,Vilathikulam
Tamil Nadu,Thoothukkudi,Ottapidaram
Tamil Nadu,Thoothukkudi,Srivaikuntam
Tamil Nadu,Thoothukkudi,Tiruchendur
Tamil Nadu,Thoothukkudi,Sathankulam
Tamil Nadu,Tirunelveli,Tirunelveli
Tamil Nadu,Tirunelveli,Sivagiri
Tamil Nadu,Tirunelveli,Sankarankoil
Tamil Nadu,Tirunelveli,Veerakeralamputhur
Tamil Nadu,Tirunelveli,Tenkasi
Tamil Nadu,Tirunelveli,Shenkottai
Tamil Nadu,Tirunelveli,Alangulam
Tamil Nadu,Tirunelveli,Tirunelveli
Tamil Nadu,Tirunelveli,Palayamkottai
Tamil Nadu,Tirunelveli,Ambasamudram
Tamil Nadu,Tirunelveli,Nanguneri
Tamil Nadu,Tirunelveli,Radhapuram
Tamil Nadu,Kanniyakumari,Kanniyakumari
Tamil Nadu,Kanniyakumari,Vilavancode
Tamil Nadu,Kanniyakumari,Kalkulam
Tamil Nadu,Kanniyakumari,Thovala
Tamil Nadu,Kanniyakumari,Agastheeswaram
Tamil Nadu,Dharmapuri,Dharmapuri
Tamil Nadu,Dharmapuri,Palakkodu
Tamil Nadu,Dharmapuri,Harur
Tamil Nadu,Dharmapuri,Pappireddipatti
Tamil Nadu,Dharmapuri,Pennagaram
Tamil Nadu,Krishnagiri,Krishnagiri
Tamil Nadu,Krishnagiri,Hosur
Tamil Nadu,Krishnagiri,Denkanikottai
Tamil Nadu,Krishnagiri,Pochampalli
Tamil Nadu,Krishnagiri,Uthangarai
Tamil Nadu,Coimbatore,Coimbatore
Tamil Nadu,Coimbatore,Mettupalayam
Tamil Nadu,Coimbatore,Sulur
Tamil Nadu,Coimbatore,Coimbatore North
Tamil Nadu,Coimbatore,Coimbatore South
Tamil Nadu,Coimbatore,Pollachi
Tamil Nadu,Coimbatore,Valparai
Tamil Nadu,Tiruppur,Tiruppur
Tamil Nadu,Tiruppur,Kangeyam
Tamil Nadu,Tiruppur,Dharapuram
Tamil Nadu,Tiruppur,Avanashi
Tamil Nadu,Tiruppur,Palladam
Tamil Nadu,Tiruppur,Udumalaipettai
Tamil Nadu,Tiruppur,Madathukulam
